Submission Date,Property ID,Built,Street Address,SQFT,Auditor,Auditor Phone,Audit Company,Audit Date,Window Type,Window Shading Type,Attic Insulation Type,Average R Value,Open Chase,Cooling System,Condenser Mfg Date ,EER ,Heating system,Heat Fuel Type,Furnace Mfg Date ,AFUE ,Duct Leakage (CFM),Duct  Leakage  (%),Duct System Type,Power Partner Participant,Cooling System2,Condenser Mfg Date 2,EER 2,Heating System2,Heat Fuel Type2,Furnace Mfg Date 2,AFUE 2,Pressure Leakage 2 (CFM),Leakage 2 (%),Duct System 2  Type,Door Weather Stripped,Attic Hatches Weather Stripped,Plumbing Penetrations Sealed,Water Heater Type,Toilet Type
11/15/2016 12:00:00 AM,541860,1968," 3431   North Hills DR Unit 223 Austin, TX, 78731",1265,Kurt Kunkle,(512) 879-3567,Austin Auditors,11/15/2016 12:00:00 AM,Single Pane Windows Installed ,Trees providing shading. ,No Insulation,0,No chases in residence.,CentralAir,,8,Central,Gas,post-06,80,176 CFM,17.60%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,"1 Low efficiency toilet(s), 1 High efficiency toilet(s)"
09/02/2016 12:00:00 AM,254203,1975," 10801   Barnhill DR Austin, TX, 78758",1266,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,09/02/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Fiberglass & Insulsafe,39.6,No chases in residence.,CentralAir,2001,9,Central,Gas,90-05,80,61 CFM,7.60%,Mylar Flex  ,Yes,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Yes,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
07/07/2016 12:00:00 AM,217576,1949," 1605 W 40 ST Austin, TX, 78756",1268,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,07/07/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ","Awnings, Trees providing shading. ",No Access,11,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,80, CFM,> 80 %,Mylar Flex  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
12/30/2015 12:00:00 AM,224812,1940," 4706   Ramsey AVE Austin, TX, 78756",1268,Vance Acker,(512) 922-7522,Green Leaf Energy,12/30/2015 12:00:00 AM,Single Pane Windows Installed ,,LF- Fiberglass & Insulsafe,33,No chases in residence.,CentralAir,2006,11.5,Central,Gas,post-06,60,145 CFM,12.10%,Mylar Flex  ,No,None,,8,Space Heater,Gas,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,1 Low efficiency toilet(s)
08/31/2016 12:00:00 AM,286725,1985," 5403   ALEXIS CV Austin, TX, 78741",1268,SAM BRUCE,(512) 467-0005,GREEN ZONE HOME,08/31/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Screens, Awnings,  providing shading. ",Batts- Fiberglass,24.3761467889908,No chases in residence.,CentralAir,2008,11.5,Central,Gas,post-06,80,102 CFM,10.20%,Mylar Flex  ,Yes,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Yes,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
06/03/2016 12:00:00 AM,339957,1983," 9106   Cookwood  CV Austin, TX, 78748",1268,Bill Deatrick,(512) 636-6962,360 Home Inspection LLC,06/03/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Screens, Trees providing shading. ",LF- Rockwool,20.3,No chases in residence.,CentralAir,1999,9,Central,Gas,90-05,80,450 CFM,37.50%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 1 High efficiency toilet(s)"
04/19/2016 12:00:00 AM,513076,1995," 9109   Vigen  CIR Austin, TX, 78748",1268,Coby Sackett,(512) 466-7679,Earth Energy Audits,04/19/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Screens, Awnings, Tree Cover  providing shading. ",LF- Fiberglass & Insulsafe,28.6,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80,272 CFM,27.20%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
10/05/2016 12:00:00 AM,232171,1958," 1205   Dwyce DR Austin, TX, 78757",1269,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,10/05/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,28.6,No chases in residence.,CentralAir,2000,9,Central,Gas,90-05,80,312 CFM,26.00%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
01/25/2016 12:00:00 AM,376772,1980," 5733   Pinon Vista  DR Austin, TX, 78724",1269,Kurt Kunkle,(512) 879-3567,Austin Auditors,01/25/2016 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,Batts- Fiberglass,25.6,No chases in residence.,CentralAir,2011,11.5,Central,Gas,90-05,80, CFM,> 80 %,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
03/11/2016 12:00:00 AM,376772,1980," 5733   Pinon Vista DR Austin, TX, 78724",1269,Vianca Baron,(512) 879-3567,Austin Auditors,03/11/2016 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,Batts- Fiberglass,25.6,No chases in residence.,CentralAir,2011,11.5,Central,Gas,post-06,80,104 CFM,8.70%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
09/09/2016 12:00:00 AM,116503,1971," 3500   ENFIELD RD Unit A Austin, TX, 78703",1270,SAM BRUCE,(512) 467-0005,GREEN ZONE HOME,09/09/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Film, Awnings providing shading. ",No Access,0,No chases in residence.,CentralAir,2009,11.5,Central,Gas,Unknown,80,266 CFM,33.30%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
12/09/2016 12:00:00 AM,225312,1948," 5404   Avenue H   Austin, TX, 78751",1270,Kurt Kunkle,(512) 879-3567,Austin Auditors,12/09/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,13.2,No chases in residence.,CentralAir,,8,Central,Gas,pre-90,60,175 CFM,10.90%,Mylar Flex  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
11/16/2016 12:00:00 AM,326554,1977," 7902   Whitsun DR Austin, TX, 78745",1270,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,11/16/2016 12:00:00 AM,Double Pane Windows Installed ,Solar Screens providing shading. ,LF- Fiberglass & Insulsafe,20.68,No chases in residence.,CentralAir,1993,9,Central,Gas,90-05,80,129 CFM,16.10%,Mylar Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
01/27/2016 12:00:00 AM,196517,1960," 9807   FM 969   Austin, TX, 78724",1272,Chad Roesch,(512) 636-9728,A-1 Energy Audits,01/27/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Screens, trees providing shading. ",Batts- Rockwool,5.6,Insulate and/or seal open building chases.,CentralAir,2013,11.5,Heat Pump,Electric,post-06,60,158 CFM,15.80%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Yes,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
08/15/2016 12:00:00 AM,263514,1975," 4501   Beaver Creek DR Austin, TX, 78759",1272,Mitchell Young,(512) 535-6815,"Aspen Environmental, Inc.",08/15/2016 12:00:00 AM,Double Pane Windows Installed ,,LF- Fiberglass & Insulsafe,9.52727272727272,No chases in residence.,CentralAir,2015,11.5,Central,Gas,post-06,80,191 CFM,19.10%,Mylar Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
07/21/2016 12:00:00 AM,325425,1967," 5805   Blythewood DR Austin, TX, 78745",1272,Vance Acker,(512) 922-7522,Green Leaf Energy,07/21/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Cellulose,31.5,No chases in residence.,CentralAir,2008,11.5,Central,Gas,90-05,80,165 CFM,16.50%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,2 Low efficiency toilet(s)
07/05/2016 12:00:00 AM,329945,1978," 6600   Bluesky WAY Austin, TX, 78745",1272,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,07/05/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Cellulose,10.0542452830188,No chases in residence.,CentralAir,2006,11.5,Central,Gas,90-05,80,336 CFM,33.60%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 Low efficiency toilet(s)
01/04/2016 12:00:00 AM,347014,1986," 10218   Bilbrook Place   Austin, TX, 78748",1272,Kurt Kunkle,(512) 879-3567,Austin Auditors,01/04/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Screens, Awnings, Trees providing shading. ",Batts- Fiberglass,27.2,No chases in residence.,CentralAir,2005,11.5,Central,Gas,90-05,80,95 CFM,11.90%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
05/24/2016 12:00:00 AM,739460,1949," 800   Brazos ST Unit 709 Austin, TX, 78701",1272,Josh Yamin,(512) 450-1980,A-Plus Energy Management,05/24/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,No Access,0,No chases in residence.,CentralAir,,8,Central,Electric,Unknown,60,148 CFM,14.80%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,1 High efficiency toilet(s)
12/08/2015 12:00:00 AM,500369,1995," 7202   Shannon DR Austin, TX, 78724",1273,Kurt Kunkle,(512) 879-3567,Austin Auditors,12/08/2015 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,LF- Fiberglass & Insulsafe,11,No chases in residence.,HeatPump,,8,Heat Pump,Electric,90-05,60,195 CFM,19.50%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
04/28/2016 12:00:00 AM,344279,1986," 912   Minturn LN Austin, TX, 78748",1274,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,04/28/2016 12:00:00 AM,Low E Windows Installed ,"Awnings, Trees providing shading. ",Batts- Fiberglass,19.2,No chases in residence.,CentralAir,2009,11.5,Central,Gas,post-06,80, CFM,0.00%,Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
10/28/2016 12:00:00 AM,171615,1977," 8417   Fathom CIR Unit B Austin, TX, 78750",1275,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,10/28/2016 12:00:00 AM,Single Pane Windows Installed ,"Awnings, Trees providing shading. ",LF- Rockwool,10.51058824,No chases in residence.,CentralAir,2013,11.5,Central,Electric,post-06,80,120 CFM,10.00%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,2 Low efficiency toilet(s)
01/14/2016 12:00:00 AM,222194,1955," 1416   Ridgemont  DR Austin, TX, 78723",1275,Colby Sackett,(512) 563-3913,Green Austin Energy Audits,01/14/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Tree Cover  providing shading. ",Batts- Fiberglass,25.6,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80,203 CFM,25.40%,Mylar Flex  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
10/31/2016 12:00:00 AM,141413,1984," 3812   Williamsburg CIR Austin, TX, 78731",1278,Kurt Kunkle,(512) 879-3567,Austin Auditors,10/31/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Trees providing shading. ",LF- Fiberglass & Insulsafe,24.2,No chases in residence.,HeatPump,2006,11.5,Heat Pump,Electric,post-06,60,378 CFM,31.50%,Mylar Flex  Grey Flex  ,Yes,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
03/24/2016 12:00:00 AM,344265,1986," 1006   Minturn LN Austin, TX, 78748",1278,Mitch Young,(512) 535-6815,"Aspen Environmental, Inc.",03/24/2016 12:00:00 AM,Single Pane Windows Installed ,Solar Screens providing shading. ,Batts- Fiberglass,19.2,No chases in residence.,CentralAir,2000,9,Central,Gas,90-05,80,250 CFM,15.60%,Mylar Flex  ,No,None,2015,11.5,None,Gas,post-06,80,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,NaturalGas,2 High efficiency toilet(s)
07/21/2016 12:00:00 AM,192575,1972," 1104   Brookswood  AVE Austin, TX, 78721",1280,Chad Roesch,(512) 636-9728,A-1 Energy Audits,07/21/2016 12:00:00 AM,Low E Windows Installed ,trees providing shading. ,LF- Cellulose,14,No chases in residence.,CentralAir,2009,11.5,Central,Gas,post-06,80,206 CFM,17.20%,Mylar Flex  ,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetrations are sealed,NaturalGas,1 High efficiency toilet(s)
03/24/2016 12:00:00 AM,220603,1957," 1306 E 52nd ST Austin, TX, 78723",1280,Kurt Kunkle,(512) 879-3567,Austin Auditors,03/24/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",Batts- Fiberglass,19.2,No chases in residence.,CentralAir,1998,9,Central,Gas,90-05,80,154 CFM,12.80%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
09/16/2016 12:00:00 AM,286639,1967," 909 E Oltorf ST Unit 101 Austin, TX, 78704",1280,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,09/16/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,No Access,0,No chases in residence.,CentralAir,2014,11.5,Central,Gas,post-06,80,440 CFM,44.00%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
03/01/2016 12:00:00 AM,287479,1968," 2504   Audubon Pl PKWY Unit A Austin, TX, 78741",1280,Amir Faghih,(512) 228-6633,Approved Energy Audits,03/01/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Rockwool,5.8,No chases in residence.,CentralAir,2012,11.5,Central,Gas,Unknown,80, CFM,0.00%,Duct Board  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
03/01/2016 12:00:00 AM,287479,1968," 2504   Audubon Pl   Unit B Austin, TX, 78741",1280,Amir Faghih,(512) 228-6633,Approved Energy Audits,03/01/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Rockwool,5.8,No chases in residence.,CentralAir,2013,11.5,Central,Gas,post-06,80,295 CFM,24.60%,Duct Board  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
11/04/2015 12:00:00 AM,307818,1971," 3408 S Oak DR Unit B Austin, TX, 78704",1280,Chad Roesch,(512) 636-9728,A-1 Energy Audits,11/04/2015 12:00:00 AM,Single Pane Windows Installed ,trees providing shading. ,LF- Rockwool,8.7,No chases in residence.,CentralAir,2006,11.5,Central,Gas,post-06,90,218 CFM,18.20%,Duct Board  ,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
08/10/2016 12:00:00 AM,321007,1972," 2516   Carlow DR Austin, TX, 78745",1280,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,08/10/2016 12:00:00 AM,Single Pane Windows Installed ,Solar Screens providing shading. ,LF- Cellulose,24.5,No chases in residence.,HeatPump,2016,11.5,Heat Pump,Electric,post-06,60,109 CFM,13.60%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,Electric,2 High efficiency toilet(s)
10/18/2016 12:00:00 AM,383286,1998," 12401   Los Indios TRL Unit 13 Austin, TX, 78729",1280,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,10/18/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,19.8,No chases in residence.,CentralAir,1998,9,Central,Gas,90-05,80,134 CFM,13.40%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
10/19/2016 12:00:00 AM,499398,1940," 710   COLORADO  ST Unit 4I Austin, TX, 78701",1282,Vance Acker,(512) 922-7522,Green Leaf Energy,10/19/2016 12:00:00 AM,Single Pane Windows Installed ,,No Access,11,No chases in residence.,Other,,8,Central,Electric,90-05,80, CFM,> 80 %,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,Electric,2 Low efficiency toilet(s)
05/21/2016 12:00:00 AM,224792,1941," 4707   Shoalwood AVE Austin, TX, 78756",1283,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,05/21/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Cellulose,12.25,No chases in residence.,CentralAir,1998,9,Central,Gas,90-05,80,70 CFM,7.00%,Mylar Flex  ,No,Window Unit,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,Unknown
10/13/2016 12:00:00 AM,242195,1970," 9604   MONMOUTH CIR Austin, TX, 78753",1283,Vance Acker,(512) 922-7522,Green Leaf Energy,10/13/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,LF- Fiberglass & Insulsafe,37.4,No chases in residence.,CentralAir,2002,9,Central,Gas,90-05,80,150 CFM,15.00%,Mylar Flex  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 Low efficiency toilet(s)
05/12/2016 12:00:00 AM,235116,1954," 621 W Crestland DR Austin, TX, 78752",1284,Chad Roesch,(512) 636-9728,A-1 Energy Audits,05/12/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ",trees providing shading. ,No Access,0,No chases in residence.,CentralAir,2005,11.5,Central,Gas,90-05,80,162 CFM,16.20%,Sheet Metal,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,Not checked,Plumbing penetration sealing needed,NaturalGas,1 High efficiency toilet(s)
10/03/2016 12:00:00 AM,236066,1952," 1901 W St. Johns AVE Austin, TX, 78757",1284,  Scott Young,(512) 785-4533, Accountable Energy,10/03/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Large trees providing shading. ",LF- Fiberglass & Insulsafe,21.17788162,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,80,173 CFM,17.30%,Mylar Flex  Grey Flex  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetrations are sealed,NaturalGas,"1 Low efficiency toilet(s), 1 High efficiency toilet(s)"
02/03/2016 12:00:00 AM,224137,1964," 6906   LANGSTON DR Austin, TX, 78723",1358,Vance Acker,(512) 922-7522,Green Leaf Energy,02/03/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,LF- Fiberglass & Insulsafe,11,No chases in residence.,CentralAir,2002,9,Central,Gas,90-05,60,200 CFM,20.00%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,2 High efficiency toilet(s)
08/08/2015 12:00:00 AM,511832,1977," 2809   Nordham  DR Austin, TX, 78745",1284,Vance Acker,(512) 922-7522,Green Leaf Energy,08/08/2015 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,2002,9,Central,Gas,90-05,60,80 CFM,8.00%,Duct Board  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,NaturalGas,2 Low efficiency toilet(s)
04/05/2016 12:00:00 AM,263518,1975," 11707   Running Fox  TRL Austin, TX, 78759",1286,Joseph Biddle,(512) 894-0404,Quality Home Inspections,04/05/2016 12:00:00 AM,Single Pane Windows Installed ,trees providing shading. ,LF- Rockwool,14.5,No chases in residence.,CentralAir,1997,9,Central,Gas,90-05,80,229 CFM,22.90%,Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Not checked,Plumbing penetrations are sealed,Electric,2 High efficiency toilet(s)
